date,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2024-10-06,6.95,12.08,0.78,82.52,3.2,0.41,10.59
2024-10-07,5.99,12.58,-0.57,71.68,1.34,0.01,17.9
2024-10-08,6.79,13.15,0.39,74.39,1.85,0.03,16.59
2024-10-09,5.42,11.75,-2.71,75.11,3.57,0.65,16.09
2024-10-10,3.78,11.19,-3.46,64.97,2.44,0.0,18.13
2024-10-11,7.64,15.46,-0.12,68.39,1.69,0.0,17.56
2024-10-12,9.59,16.79,3.18,68.91,1.98,0.01,15.48
2024-10-13,7.9,9.92,6.41,94.55,3.13,3.62,3.22
2024-10-14,7.36,14.04,0.48,78.05,3.06,0.24,15.28
2024-10-15,6.26,13.78,-1.15,67.82,1.74,0.01,17.02
2024-10-16,8.65,11.48,3.39,96.91,2.38,0.0,5.2
2024-10-17,8.53,11.35,6.34,94.25,1.56,7.42,4.08
2024-10-18,4.25,9.46,-3.82,73.85,5.37,0.67,15.49
2024-10-19,0.47,7.24,-5.97,68.82,3.62,0.32,14.63
2024-10-20,-1.2,-0.08,-2.52,89.18,4.86,14.67,3.52
2024-10-21,-1.06,3.31,-4.6,89.04,2.48,1.79,5.56
2024-10-22,-1.9,4.31,-7.25,80.87,2.16,0.13,13.71
2024-10-23,0.67,8.53,-5.3,84.64,2.08,0.13,15.17
2024-10-24,5.12,11.96,-1.27,75.84,1.67,0.0,15.09
2024-10-25,6.89,12.2,0.55,93.32,2.05,2.28,8.71
2024-10-26,4.47,10.72,-2.39,80.51,3.73,10.0,12.56
2024-10-27,3.05,11.07,-3.44,73.37,1.72,0.02,14.15
2024-10-28,3.43,9.5,-1.55,79.79,2.06,0.02,12.86
2024-10-29,3.44,10.24,-2.16,75.63,2.08,0.0,14.24
2024-10-30,5.48,10.86,-0.04,87.9,2.67,0.38,4.76
2024-10-31,6.25,11.71,2.47,74.92,1.14,0.11,9.56
2024-11-01,3.59,11.05,-0.44,89.77,1.48,0.23,6.77
2024-11-02,3.34,7.68,1.73,95.46,2.13,2.9,6.01
2024-11-03,-1.23,3.0,-7.73,73.17,4.49,0.74,13.13
2024-11-04,-3.79,0.53,-8.14,70.18,1.48,0.0,9.66
2024-11-05,-0.46,4.84,-4.66,68.02,1.74,0.0,13.57
2024-11-06,0.52,5.39,-3.82,72.67,1.56,0.0,11.58
2024-11-07,2.13,7.93,-2.66,92.12,1.4,0.0,12.37
2024-11-08,4.46,9.05,2.18,97.63,2.14,0.0,10.34
2024-11-09,4.6,7.42,1.93,97.51,2.87,0.03,3.38
2024-11-10,2.96,9.62,-3.21,77.79,2.51,0.0,12.32
2024-11-11,3.11,9.78,-0.55,72.49,1.94,0.0,11.66
2024-11-12,2.23,7.13,-2.91,61.74,1.4,0.0,10.57
2024-11-13,1.57,5.82,-1.29,80.98,0.95,1.32,3.68
2024-11-14,0.91,6.67,-2.34,89.63,1.3,0.05,7.62
2024-11-15,1.23,8.29,-5.27,85.32,2.49,0.0,3.53
2024-11-16,-3.69,2.01,-6.9,62.23,3.11,0.0,12.31
2024-11-17,-3.91,1.18,-7.79,60.79,1.85,0.0,12.32
2024-11-18,-3.58,1.32,-9.32,72.86,2.48,0.0,9.96
2024-11-19,-1.84,2.98,-3.86,90.21,2.22,0.0,5.33
2024-11-20,-2.76,3.99,-7.29,79.94,1.92,0.0,9.33
2024-11-21,-2.76,4.15,-7.64,72.66,2.39,0.0,10.77
2024-11-22,-2.45,2.77,-7.41,78.14,1.81,0.0,10.89
2024-11-23,-1.08,2.26,-4.6,93.25,2.53,0.04,8.75
2024-11-24,-1.17,1.33,-5.28,87.95,3.09,3.67,2.57
2024-11-25,-11.04,-5.99,-15.93,68.46,5.37,0.15,7.43
2024-11-26,-14.03,-10.84,-17.31,69.84,6.54,0.8,4.72
2024-11-27,-11.24,-6.13,-17.81,75.52,8.17,0.16,4.62
2024-11-28,-7.97,-3.07,-13.9,85.56,6.82,0.01,7.72
2024-11-29,-3.89,2.92,-9.15,86.31,4.38,0.0,9.99
2024-11-30,-4.47,1.6,-8.53,72.55,1.79,0.0,8.92
2024-12-01,-8.47,-1.83,-13.81,78.97,4.46,0.03,8.73
2024-12-02,-12.34,-5.81,-17.96,67.93,2.69,0.0,10.43
2024-12-03,-9.64,-2.94,-15.14,81.18,2.47,0.0,8.96
2024-12-04,-8.36,-2.56,-12.26,86.32,2.54,0.0,8.74
2024-12-05,-9.23,-3.61,-13.67,82.77,2.88,0.0,9.97
2024-12-06,-10.14,-7.11,-12.74,81.91,2.81,0.15,6.9
2024-12-07,-13.08,-7.18,-17.02,73.22,2.95,0.01,8.07
2024-12-08,-13.63,-8.48,-16.57,72.62,1.28,0.0,8.57
2024-12-09,-9.68,-1.91,-15.38,72.43,1.12,0.0,8.8
2024-12-10,-8.3,-4.57,-11.62,83.98,2.19,0.0,3.44
2024-12-11,-8.46,-6.26,-10.53,91.79,1.63,0.0,6.71
2024-12-12,-9.63,-6.27,-14.29,83.24,2.84,0.27,6.17
2024-12-13,-13.15,-7.7,-16.18,79.19,3.67,0.07,9.05
2024-12-14,-13.18,-5.91,-18.58,77.45,3.55,0.0,9.69
2024-12-15,-11.39,-3.93,-16.22,75.56,2.61,0.0,9.65
2024-12-16,-9.81,-2.06,-14.42,70.27,2.07,0.0,9.21
2024-12-17,-10.82,-4.83,-15.34,83.65,4.4,0.0,9.65
2024-12-18,-12.22,-5.23,-17.67,74.96,2.12,0.0,8.12
2024-12-19,-10.87,-7.1,-14.36,91.93,2.61,0.28,4.93
2024-12-20,-15.46,-12.21,-17.52,81.64,5.71,0.01,7.11
2024-12-21,-14.24,-7.38,-19.75,78.84,2.64,0.0,8.55
2024-12-22,-11.69,-6.73,-15.04,71.3,0.97,0.0,8.89
2024-12-23,-10.03,-3.82,-15.34,67.84,1.46,0.0,7.59
2024-12-24,-11.36,-5.46,-15.17,86.25,2.21,0.0,8.39
2024-12-25,-15.38,-10.72,-19.52,80.05,4.41,0.0,9.62
2024-12-26,-16.52,-9.4,-20.26,78.63,3.82,0.0,8.83
2024-12-27,-16.48,-10.31,-21.13,81.82,4.58,0.0,9.6
2024-12-28,-15.59,-7.5,-19.08,84.16,2.3,0.0,9.69
2024-12-29,-13.29,-3.72,-18.84,84.49,3.03,0.0,8.32
2024-12-30,-14.01,-7.86,-18.65,86.69,3.46,0.0,9.7
2024-12-31,-11.75,-3.95,-18.13,82.39,1.31,0.0,9.29
2025-01-01,-10.98,-5.06,-16.49,80.64,2.7,0.0,8.77
2025-01-02,-14.43,-7.14,-18.26,78.5,2.93,0.0,9.95
2025-01-03,-12.71,-5.27,-18.38,68.8,2.19,0.0,8.75
2025-01-04,-11.41,-4.4,-15.52,83.73,2.57,0.02,7.55
2025-01-05,-12.68,-7.49,-16.24,85.26,4.75,0.03,9.99
2025-01-06,-12.87,-5.6,-18.1,83.84,3.67,0.0,9.94
2025-01-07,-12.02,-4.91,-16.84,82.64,5.45,0.38,8.75
2025-01-08,-16.5,-11.56,-19.03,81.19,5.38,0.05,9.85
2025-01-09,-15.1,-8.15,-20.83,73.97,1.96,0.0,9.7
2025-01-10,-12.56,-7.25,-17.66,82.58,2.1,0.0,8.59
2025-01-11,-13.17,-8.36,-17.33,85.22,2.77,0.08,7.1
2025-01-12,-14.3,-9.98,-18.92,92.27,2.69,0.2,7.43
2025-01-13,-12.52,-8.21,-15.77,91.08,2.75,0.01,6.11
2025-01-14,-17.07,-12.99,-20.95,77.41,5.32,0.0,9.27
2025-01-15,-15.28,-5.78,-21.07,74.19,2.86,0.0,9.68
2025-01-16,-11.7,-2.29,-16.68,73.66,1.77,0.0,10.43
2025-01-17,-11.38,-5.03,-15.77,82.03,1.61,0.0,10.06
2025-01-18,-10.48,-1.98,-15.32,76.14,2.66,0.0,9.89
2025-01-19,-9.02,-0.59,-14.57,77.46,2.36,0.0,10.09
2025-01-20,-6.87,1.78,-13.04,77.5,1.5,0.0,9.85
2025-01-21,-5.23,1.51,-10.48,72.21,1.25,0.0,8.28
2025-01-22,-5.28,1.53,-10.92,74.58,1.12,0.0,10.25
2025-01-23,-4.66,1.33,-8.71,67.72,0.88,0.0,10.26
2025-01-24,-4.59,2.99,-10.06,72.85,1.78,0.0,10.43
2025-01-25,-7.88,-5.17,-14.53,90.0,2.48,2.6,2.21
2025-01-26,-17.3,-14.06,-20.59,74.78,5.4,0.08,5.88
2025-01-27,-19.08,-13.71,-23.1,75.51,4.51,0.01,7.42
2025-01-28,-16.31,-8.97,-22.9,79.78,2.49,0.02,8.41
2025-01-29,-13.38,-7.61,-18.26,82.1,1.65,0.0,7.91
2025-01-30,-10.06,-2.84,-15.47,82.79,1.69,0.0,8.83
2025-01-31,-9.92,-3.17,-15.26,83.32,1.77,0.0,10.98
2025-02-01,-8.93,-2.92,-13.39,84.44,1.83,0.0,7.47
2025-02-02,-13.78,-9.69,-18.92,73.37,5.72,0.0,10.71
2025-02-03,-16.68,-10.22,-20.78,75.22,4.29,0.0,12.75
2025-02-04,-16.68,-10.39,-20.71,73.75,5.75,0.0,10.56
2025-02-05,-16.02,-10.58,-22.76,69.52,5.64,0.04,10.53
2025-02-06,-20.21,-15.32,-26.38,72.65,5.9,0.18,8.71
2025-02-07,-23.42,-17.05,-28.3,72.88,4.37,0.0,13.33
2025-02-08,-18.56,-10.15,-25.96,70.61,1.95,0.0,13.52
2025-02-09,-14.8,-7.13,-20.61,74.16,2.12,0.0,11.47
2025-02-10,-11.49,-4.24,-17.66,79.35,2.49,0.0,12.75
2025-02-11,-9.89,-4.48,-16.66,78.0,2.77,0.0,10.69
2025-02-12,-12.49,-4.9,-18.4,70.56,3.85,0.0,15.06
2025-02-13,-10.29,-0.1,-18.38,70.86,2.26,0.0,14.99
2025-02-14,-8.23,0.02,-14.62,62.8,2.67,0.0,14.29
2025-02-15,-8.69,0.19,-14.03,74.03,3.23,0.0,13.72
2025-02-16,-10.3,-3.02,-15.85,65.99,3.09,0.0,15.68
2025-02-17,-7.91,-0.29,-14.16,62.71,2.0,0.0,14.67
2025-02-18,-9.76,-3.29,-13.82,63.48,3.64,0.0,15.35
2025-02-19,-10.3,-4.7,-14.95,73.0,2.15,0.09,10.54
2025-02-20,-10.65,-4.52,-17.57,62.15,2.19,0.0,14.6
2025-02-21,-11.84,-6.75,-18.06,67.5,3.22,0.04,14.69
2025-02-22,-15.27,-8.72,-20.42,68.34,4.26,0.0,17.11
2025-02-23,-12.95,-4.14,-20.88,66.94,2.89,0.0,17.29
2025-02-24,-10.31,-1.57,-17.66,72.7,2.9,0.0,15.57
2025-02-25,-7.89,-0.33,-14.55,63.33,3.47,0.0,16.77
2025-02-26,-4.9,2.33,-10.95,49.7,1.84,0.0,15.58
2025-02-27,-3.16,5.12,-9.4,55.78,2.24,0.0,15.9
2025-02-28,-1.26,5.6,-9.11,47.92,2.06,0.0,17.32
2025-03-01,0.92,7.4,-4.13,61.52,2.49,0.0,13.33
2025-03-02,-0.88,5.25,-3.92,58.27,4.88,0.01,13.68
2025-03-03,-4.06,-1.28,-8.13,73.45,3.96,0.96,7.44
2025-03-04,-4.31,0.52,-8.66,82.99,2.1,0.6,8.33
2025-03-05,-5.55,0.35,-9.89,77.25,3.82,0.07,13.64
2025-03-06,-4.06,2.04,-11.01,65.52,1.69,0.0,16.81
2025-03-07,-2.96,1.26,-6.78,69.68,1.83,0.32,11.94
2025-03-08,-1.62,5.42,-8.54,70.75,2.74,0.0,18.18
2025-03-09,0.19,6.76,-6.46,75.59,4.07,0.0,17.26
2025-03-10,0.67,7.67,-4.44,81.68,2.2,0.0,14.17
2025-03-11,0.27,5.54,-4.41,60.15,4.67,0.0,14.62
2025-03-12,0.6,7.78,-5.95,47.82,3.12,0.0,20.94
2025-03-13,0.93,7.44,-4.32,59.5,2.17,0.0,13.82
2025-03-14,0.06,4.06,-4.5,75.4,2.49,3.87,9.59
2025-03-15,-6.94,-5.26,-8.95,58.7,6.31,0.74,18.29
2025-03-16,-6.49,1.24,-14.38,59.85,4.3,0.0,21.5
2025-03-17,-6.52,-1.69,-10.39,66.92,6.33,0.12,21.55
2025-03-18,-2.8,4.95,-10.74,58.96,3.74,0.0,21.36
2025-03-19,1.13,9.37,-6.79,50.16,4.55,0.0,21.32
2025-03-20,2.22,9.51,-2.69,44.91,5.65,0.0,21.69
2025-03-21,3.57,12.22,-2.02,42.78,4.71,0.0,22.32
2025-03-22,4.21,14.05,-2.35,41.04,4.04,0.0,22.45
2025-03-23,3.53,12.67,-3.92,52.71,4.46,0.0,19.47
2025-03-24,5.52,14.15,-4.21,61.47,6.24,0.13,16.12
2025-03-25,1.16,7.31,-5.84,57.59,4.86,0.08,18.38
2025-03-26,0.48,5.75,-5.81,49.86,5.14,0.4,17.06
2025-03-27,-4.82,-2.12,-7.07,54.47,3.5,1.56,16.94
2025-03-28,-8.04,-4.95,-13.17,52.95,5.77,1.69,19.16
2025-03-29,-7.29,-0.92,-14.44,57.62,4.83,0.0,24.77
2025-03-30,-2.17,5.35,-10.38,53.53,2.99,0.0,23.93
2025-03-31,1.19,8.56,-4.5,49.47,3.46,0.0,22.35
2025-04-01,-0.18,5.91,-5.17,52.4,5.14,0.0,23.5
2025-04-02,1.48,9.11,-5.45,48.49,2.08,0.0,24.15
2025-04-03,3.49,10.82,-2.38,52.47,3.56,0.0,13.66
2025-04-04,0.04,5.9,-5.68,43.36,6.13,0.0,24.44
2025-04-05,2.49,11.29,-5.42,41.84,3.28,0.0,22.99
2025-04-06,8.09,18.4,-1.3,42.71,3.28,0.0,24.46
2025-04-07,6.4,14.14,0.34,40.84,4.63,0.0,24.75
2025-04-08,1.59,4.93,-1.53,74.11,2.76,1.77,6.12
2025-04-09,5.39,12.16,-0.25,66.47,2.61,0.1,16.66
2025-04-10,5.58,15.33,-0.07,65.67,3.17,0.0,18.87
2025-04-11,2.8,11.21,-7.49,57.53,7.01,1.05,18.52
2025-04-12,-5.88,-3.21,-7.87,48.52,9.89,0.99,22.22
2025-04-13,-0.6,4.09,-6.53,59.72,9.74,0.18,13.73
2025-04-14,5.24,13.56,-1.77,59.68,7.24,0.01,25.8
2025-04-15,10.27,19.93,0.5,46.22,3.38,0.0,22.41
2025-04-16,11.18,19.9,2.76,51.49,4.12,0.0,20.73
2025-04-17,7.42,14.54,2.31,64.09,4.39,0.0,22.81
2025-04-18,2.51,4.78,0.35,81.0,3.23,5.21,6.7
2025-04-19,8.03,17.52,-2.17,64.45,2.75,0.01,25.18
2025-04-20,11.74,19.92,3.71,66.34,3.48,3.49,15.53
2025-04-21,8.15,14.9,-1.33,57.07,5.29,8.79,19.36
2025-04-22,7.88,17.42,-2.35,37.35,3.87,0.0,28.63
2025-04-23,3.58,8.91,-3.82,39.64,6.26,0.0,28.89
2025-04-24,4.96,13.3,-4.34,37.84,3.69,0.0,28.89
2025-04-25,11.15,20.46,2.04,36.54,2.76,0.0,26.54
2025-04-26,8.5,16.13,0.39,51.25,5.33,0.0,20.09
2025-04-27,6.28,15.01,-2.81,40.34,4.95,0.0,29.74
2025-04-28,10.64,20.06,1.27,34.56,3.98,0.0,29.03
2025-04-29,10.27,18.59,1.42,36.51,4.08,0.03,24.23
2025-04-30,5.81,14.84,-1.48,37.93,5.17,0.78,21.16
2025-05-01,7.3,16.29,-3.26,45.64,2.86,0.78,22.05
2025-05-02,5.35,12.08,-0.86,58.77,5.56,4.98,15.23
2025-05-03,6.06,14.6,-4.45,38.87,3.5,0.0,30.42
2025-05-04,4.51,11.37,-0.53,66.33,2.27,0.68,9.82
2025-05-05,2.01,6.55,-1.67,83.6,3.34,5.05,7.62
2025-05-06,5.28,11.25,-2.59,69.69,2.09,0.02,22.09
2025-05-07,11.26,21.1,1.34,60.51,3.49,0.03,20.35
2025-05-08,10.18,16.55,4.16,65.38,2.84,5.57,17.57
2025-05-09,3.65,5.87,0.92,65.57,7.41,13.64,10.58
2025-05-10,9.0,17.44,-0.69,42.96,3.73,0.0,29.51
2025-05-11,14.85,24.26,3.54,41.43,3.1,0.0,26.42
2025-05-12,15.53,24.25,7.42,49.66,3.51,0.05,19.82
2025-05-13,15.88,26.74,7.3,56.16,4.54,0.33,25.17
2025-05-14,12.53,20.04,3.59,52.58,3.31,0.0,30.22
2025-05-15,15.71,26.03,4.97,48.55,4.42,0.08,29.27
2025-05-16,12.37,24.9,-0.45,54.47,6.88,0.0,25.62
2025-05-17,5.5,11.6,-2.81,47.79,4.98,0.0,28.85
2025-05-18,11.05,17.32,1.82,48.29,4.42,0.0,22.71
2025-05-19,19.87,29.59,7.87,42.71,3.59,0.0,29.75
2025-05-20,20.95,31.25,11.33,38.0,3.66,0.0,21.27
2025-05-21,18.93,27.49,10.96,41.18,4.6,0.14,27.18
2025-05-22,6.73,11.76,2.2,83.5,6.97,65.38,3.06
2025-05-23,6.14,11.57,1.99,72.06,3.97,3.99,14.43
2025-05-24,11.25,18.94,0.79,50.45,2.12,0.0,29.32
2025-05-25,13.22,18.24,6.04,57.32,1.55,0.61,21.98
2025-05-26,14.22,19.88,7.78,55.34,1.36,0.0,27.2
2025-05-27,15.25,22.63,7.24,53.27,1.9,0.0,26.88
2025-05-28,16.04,24.54,6.8,57.53,3.27,0.0,26.28
2025-05-29,16.61,23.71,10.76,57.68,4.21,0.0,23.84
2025-05-30,12.94,17.21,8.85,79.36,3.86,20.03,6.61
2025-05-31,13.55,20.67,6.53,69.18,3.63,1.9,27.82
2025-06-01,12.41,18.03,7.52,74.88,2.35,6.51,21.35
2025-06-02,10.12,16.12,4.57,50.58,4.99,0.0,30.46
2025-06-03,11.57,18.66,3.66,51.88,4.59,0.0,30.46
2025-06-04,15.95,24.57,5.76,49.25,2.41,0.03,31.34
2025-06-05,17.91,27.05,9.81,50.8,2.62,0.03,27.78
2025-06-06,17.4,25.5,8.78,42.63,3.3,0.0,28.75
2025-06-07,17.24,24.86,9.9,47.95,2.37,0.0,24.96
2025-06-08,19.48,26.46,11.29,38.49,1.84,0.0,28.75
2025-06-09,14.73,20.8,6.69,48.36,4.47,0.01,26.87
2025-06-10,15.9,25.2,5.95,43.49,1.66,0.0,29.05
2025-06-11,19.71,29.24,8.86,49.26,3.79,0.36,26.13
2025-06-12,20.49,29.3,14.51,61.62,3.52,2.67,17.42
2025-06-13,19.33,26.12,12.49,59.48,2.29,0.91,26.38
2025-06-14,14.44,21.14,9.52,71.14,2.6,9.53,12.75
2025-06-15,11.3,15.95,5.9,66.95,4.63,1.29,19.12
2025-06-16,16.59,23.92,8.7,58.97,4.64,0.25,27.53
2025-06-17,20.05,28.08,12.29,45.71,2.86,0.01,26.45
2025-06-18,18.67,25.0,12.64,66.17,1.95,2.66,16.94
2025-06-19,19.28,26.75,12.41,53.77,2.53,0.17,27.76
2025-06-20,18.18,26.08,9.53,40.14,2.49,0.0,31.68
2025-06-21,19.49,27.68,10.2,38.1,2.24,0.0,32.11
2025-06-22,21.72,29.2,13.28,39.7,1.57,0.0,31.03
2025-06-23,22.67,30.15,14.14,45.32,2.16,0.01,24.53
2025-06-24,23.4,30.41,17.34,46.58,1.86,0.01,26.87
2025-06-25,21.36,26.59,15.77,47.68,1.65,0.01,17.51
2025-06-26,17.82,21.7,14.21,70.83,1.76,0.31,8.23
2025-06-27,18.03,23.69,12.76,71.98,1.78,1.33,17.02
2025-06-28,17.79,23.15,13.92,78.19,1.42,2.57,18.49
2025-06-29,20.94,28.9,13.51,60.45,1.65,0.05,27.68
2025-06-30,18.7,25.47,14.5,69.63,1.59,4.12,12.17
2025-07-01,21.25,29.76,13.17,58.44,1.83,1.05,26.89
2025-07-02,18.76,24.04,15.28,65.22,3.05,5.45,4.83
2025-07-03,22.27,29.85,14.6,59.01,1.94,1.83,23.55
2025-07-04,21.38,30.6,14.56,62.98,3.1,17.95,14.96
2025-07-05,18.42,24.55,13.13,66.83,4.59,5.95,21.24
2025-07-06,20.11,25.52,14.63,64.72,1.47,3.21,20.91
2025-07-07,17.95,21.84,15.14,86.34,1.92,42.52,10.2
2025-07-08,19.05,24.34,14.85,84.66,2.49,2.14,16.73
2025-07-09,18.64,23.06,15.59,87.6,4.18,15.82,5.3
2025-07-10,19.93,24.94,14.49,80.93,2.89,4.0,23.35
2025-07-11,21.36,26.45,15.4,78.42,2.63,0.77,25.09
2025-07-12,22.19,27.25,17.02,76.66,1.2,4.74,22.18
2025-07-13,22.69,29.27,15.64,64.13,1.45,0.0,26.02
2025-07-14,22.3,28.25,15.62,74.2,2.07,6.89,20.35
2025-07-15,22.21,27.93,15.52,74.31,3.52,3.34,25.42
2025-07-16,20.04,26.85,13.39,64.48,3.4,0.14,29.3
2025-07-17,22.55,29.9,14.33,55.67,0.92,0.32,29.13
2025-07-18,23.19,29.7,16.8,64.08,1.63,1.04,25.18
2025-07-19,20.18,24.42,15.49,80.85,2.68,6.66,13.84
2025-07-20,19.1,24.79,13.51,63.77,2.82,0.9,27.65
2025-07-21,20.55,27.93,13.51,55.75,1.28,0.0,29.81
2025-07-22,21.56,28.84,13.12,62.83,2.29,0.02,27.86
2025-07-23,20.21,23.79,17.21,85.86,3.59,27.72,6.42
2025-07-24,18.76,21.05,16.97,89.5,1.28,42.49,4.67
2025-07-25,20.06,22.64,16.53,93.7,1.66,66.1,4.87
2025-07-26,20.28,23.15,16.6,92.41,1.82,57.14,6.06
2025-07-27,21.98,27.24,15.85,79.55,1.4,2.15,26.75
2025-07-28,21.83,26.57,17.73,84.72,1.15,14.04,21.51
2025-07-29,17.83,22.68,10.05,72.78,3.35,0.71,28.47
2025-07-30,16.74,22.75,9.79,65.9,1.37,0.0,27.9
2025-07-31,17.95,24.4,13.2,81.73,1.42,0.68,14.89
2025-08-01,21.45,27.77,15.1,79.64,1.28,0.56,25.87
2025-08-02,21.39,25.4,17.36,86.83,2.04,6.12,15.18
2025-08-03,21.92,27.26,16.48,79.14,1.25,1.25,22.44
2025-08-04,21.17,25.22,17.7,86.71,1.68,4.9,11.59
2025-08-05,22.1,27.38,15.9,64.41,1.65,0.07,22.34
2025-08-06,21.81,27.7,16.04,60.61,2.03,0.01,26.61
2025-08-07,21.79,27.8,14.94,65.97,1.13,0.16,19.94
2025-08-08,18.32,22.2,13.61,80.79,2.3,23.36,14.32
2025-08-09,19.12,26.38,11.36,64.56,1.46,0.22,26.37
2025-08-10,17.99,23.82,12.53,80.88,2.45,4.71,16.87
2025-08-11,19.75,26.45,13.31,72.37,2.29,1.24,26.1
2025-08-12,16.51,21.25,11.3,78.27,2.31,10.62,14.43
2025-08-13,16.17,22.14,9.48,68.4,1.47,4.74,25.8
2025-08-14,17.86,24.18,9.47,75.53,2.67,4.29,26.66
2025-08-15,18.5,21.41,15.47,91.27,2.97,21.04,20.69
2025-08-16,19.13,23.59,15.29,86.51,1.83,5.34,24.2
2025-08-17,19.12,23.7,13.19,87.91,2.26,1.66,17.93
2025-08-18,19.67,23.57,17.41,92.03,2.09,7.92,10.58
2025-08-19,19.04,23.26,13.93,88.09,2.56,20.61,19.39
2025-08-20,18.71,24.25,11.87,87.95,2.75,6.58,22.99
2025-08-21,17.66,22.74,12.54,77.94,2.35,5.72,9.56
2025-08-22,16.92,22.82,10.0,65.18,1.43,0.03,22.21
2025-08-23,15.64,20.11,10.62,76.87,1.45,3.73,12.01
2025-08-24,17.48,23.24,10.45,69.96,0.84,0.18,22.42
2025-08-25,17.04,23.12,11.22,68.52,1.64,0.11,24.71
2025-08-26,16.0,20.77,11.78,80.8,2.59,13.89,12.48
2025-08-27,15.95,19.77,12.36,86.28,3.0,30.48,10.15
2025-08-28,15.13,18.46,11.51,84.88,1.74,1.22,12.36
2025-08-29,15.6,20.23,11.26,78.45,1.36,0.91,18.59
2025-08-30,15.69,21.73,10.6,79.52,1.76,0.24,22.98
2025-08-31,15.93,22.34,10.29,77.08,1.66,1.68,22.93
2025-09-01,16.6,22.86,10.43,77.2,1.91,0.99,22.87
2025-09-02,14.66,18.48,11.2,89.28,2.23,2.37,12.55
2025-09-03,16.21,21.12,11.89,81.2,1.59,0.42,22.76
2025-09-04,16.92,22.33,10.82,85.33,2.18,1.83,20.39
2025-09-05,13.73,18.88,7.3,76.24,2.99,32.04,13.84
2025-09-06,12.17,18.79,6.14,67.28,2.58,0.0,23.86
2025-09-07,11.74,17.96,3.26,53.69,2.11,0.0,24.17
2025-09-08,13.68,19.67,6.79,60.25,1.78,0.0,22.06
